Item,Q4 2004,Q4 2005,Q4 2006,Q2 2007,Q3 2007,Q4 2007,Q1 2008,Q2 2008,Q3 2008,Q4 2008,Q1 2009,Q2 2009,Q3 2009,Q4 2009,Q1 2010,Q2 2010,Q3 2010,Q4 2010,Q1 2011,Q2 2011,Q3 2011,Q4 2011,Q1 2012,Q2 2012,Q3 2012,Q4 2012,Q1 2013,Q2 2013,Q3 2013,Q4 2013,Q1 2014,Q2 2014,Q3 2014,Q4 2014,Q1 2015,Q2 2015,Q3 2015,Q4 2015,Q1 2016,Q2 2016,Q3 2016,Q4 2016,Q1 2017,Q2 2017,Q3 2017,Q4 2017,Q1 2018,Q2 2018,Q3 2018,Q4 2018,Q1 2019,Q2 2019,Q3 2019,Q4 2019,Q1 2020,Q2 2020,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Q3 2023
TÀI SẢN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V. Tài sản ngắn hạn khác,792467482.0,1653840175.0,213400201.0,3839236472.0,4610757383.0,19454946482.0,9303392352.0,10563758580.0,11432386147.0,11835496387.0,15483178040.0,26350515751.0,21269360121.0,35796662501.0,10262184442.0,10770395342.0,11318219893.0,174040798215.0,19951315647.0,14060040386.0,14088477973.0,17061941427.0,14712382692.0,13962851531.0,15614730435.0,20571340824.0,20293033862.0,7765753991.0,12619239202.0,12987755941.0,9291743927.0,8353963503.0,25091619015.0,27480675140.0,15064601383.0,18745152587.0,26573126552.0,21154321785.0,18699899973.0,11053190674.0,15957378463.0,27250464247.0,30539089489.0,36339509053.0,35591515690.0,12213555028.0,16388647343.0,12072295487.0,9968185780.0,11125774426.0,15095746257.0,16517116612.0,15730095217.0,16131550213.0,28985576529.0,25992195557.0,28202448804.0,17060437137.0,24313896563.0,26808413741.0,15853701690.0,13867499003.0,16160482614.0,26661921217.0,26928077601.0,40193846629.0,44419507664.0,40074378530.0,39962774358.0
1. Chi phí trả trước ngắn hạn,792467482.0,1532132048.0,89157521.0,146490777.0,154936636.0,103786305.0,200152541.0,1707370799.0,2500942940.0,188295202.0,896035125.0,314720597.0,363187323.0,529427063.0,481986635.0,453711422.0,480916963.0,5908049859.0,7842362352.0,311311902.0,24421478.0,261595716.0,440078030.0,380685453.0,1240016975.0,15292552.0,330738620.0,25216301.0,13456098.0,51826073.0,77587276.0,92686314.0,1717687826.0,1939326483.0,572113029.0,814014140.0,616903929.0,1319783547.0,734260826.0,758025142.0,1216226539.0,1490769480.0,3823533472.0,1960415671.0,5159292706.0,815686987.0,1674325469.0,1373163092.0,3463389422.0,3038336367.0,5648133875.0,5150012240.0,3952992921.0,674230869.0,15892371230.0,12688950421.0,9863320667.0,6291673208.0,6169985324.0,5459040094.0,1730037050.0,1818778218.0,2404109688.0,2482874946.0,1877629744.0,4127521000.0,6206182517.0,4402594632.0,3375541385.0
2. Thuế giá trị gia tăng được khấu trừ,0.0,104483801.0,107018354.0,3675086369.0,4455820747.0,19351160177.0,9098239811.0,8856387781.0,8931443207.0,11647201185.0,11305858618.0,10455086193.0,6914691429.0,29062770125.0,6735108041.0,6066739027.0,6662321828.0,11196673545.0,5573457494.0,7186880302.0,7134706421.0,8471126521.0,5520888933.0,4770375782.0,5169960381.0,7091209907.0,6533777663.0,859153991.0,3208905069.0,2249614759.0,435991762.0,1737656889.0,4625514842.0,336418016.0,13378211773.0,16865698868.0,24837280359.0,18716384863.0,16053891539.0,9171945398.0,13587804539.0,24695057458.0,25092277530.0,33166499269.0,28445567406.0,10394230159.0,13347822071.0,10351095622.0,6156718227.0,7719186611.0,9007789606.0,11112894158.0,11463907081.0,15139089130.0,12040118057.0,12443647943.0,16398978984.0,9583823292.0,15769880598.0,18877008911.0,11463403210.0,9339467887.0,10054319927.0,21309044653.0,23904482704.0,34318607117.0,35590154577.0,33018945809.0,32470780999.0
3. Thuế và các khoản phải thu Nhà nước,0.0,17224326.0,17224326.0,17659326.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5832237569.0,5832122510.0,5832122510.0,5832122510.0,5838446152.0,5832122510.0,5832122510.0,5832122510.0,9533681006.0,9158354720.0,2086062529.0,2106785185.0,3103505533.0,2775140984.0,3007210622.0,2905543831.0,1811649592.0,1114276581.0,1065439579.0,1118942264.0,1118153375.0,1911747608.0,1062266134.0,1153347385.0,1064637309.0,1121671697.0,1102159899.0,1102159899.0,224932441.0,225256726.0,223463773.0,223505131.0,228018448.0,185612562.0,0.0,1.0,0.0,572732242.0,310349193.0,1381586153.0,568468637.0,1561475641.0,1645146736.0,1833043430.0,1857544898.0,2638284999.0,1792898618.0,68862153.0,682360512.0,1223692570.0,1233960089.0,2697573974.0
4. Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5. Tài sản ngắn hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3281284297.0,15580708961.0,13991481369.0,6204465313.0,3045089766.0,4249944893.0,4174981102.0,151103837242.0,703373291.0,729725672.0,1097227564.0,2490773038.0,2919293219.0,2979667786.0,3372630569.0,3931157359.0,4270162859.0,4795321170.0,7290092850.0,7582809576.0,6003023905.0,3516409678.0,15842872516.0,23393281049.0,0.0,0.0,0.0,0.0,0.0,60954000.0,0.0,0.0,501606790.0,110434214.0,884495679.0,778705441.0,1141243077.0,124573000.0,124573000.0,140233000.0,254210214.0,254210214.0,313195214.0,318230214.0,480355000.0,549248000.0,558563000.0,616472000.0,812555000.0,827218000.0,827218000.0,851708000.0,1063768000.0,1077103000.0,1077103000.0,1065358000.0,1399478000.0,1418878000.0,1418878000.0
B. Tài sản cố định và đầu tư dài hạn,17970968756.0,16885818059.0,33909469251.0,333593226773.0,461936166439.0,857720409507.0,975468600728.0,961888866651.0,968684064085.0,982410257472.0,1010748016416.0,1020659832114.0,1031447927911.0,1144544451113.0,1042025120965.0,1250309721816.0,1360331069067.0,1598551130428.0,1939044148429.0,2109380265506.0,2171031486798.0,1995625309874.0,2003805832173.0,2006862794066.0,1683603274251.0,1680640681744.0,1461953108723.0,1384143981642.0,1422534093018.0,1312775957011.0,1364067140962.0,1003482474425.0,950959833935.0,832787674768.0,846960396330.0,796850007654.0,733689045428.0,939664990372.0,717308687131.0,715138876223.0,765645954109.0,1011209052671.0,1009109475372.0,971763000722.0,937986588192.0,1154617804023.0,1011114922245.0,1003033455475.0,1022644931955.0,1039824641958.0,1016138641675.0,1052271399144.0,1069966103210.0,1245115646219.0,1101323272741.0,1171657927968.0,1115678747876.0,1105596798762.0,1859215784327.0,2457812796512.0,2432857735307.0,2409831074484.0,2464244961086.0,2457692897800.0,2466721376104.0,2052955367040.0,2106912864351.0,2059182298318.0,2098343556081.0
I. Các khoản phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2220993999.0,489816250.0,489816250.0,11399046587.0,2426641220.0,1768884250.0,1773884250.0,1773884250.0,3572609250.0,3572609250.0,3577609250.0,3577609250.0,3577609250.0,3577609250.0,3476609250.0,13814860828.0,14105625245.0,27294105027.0,26038411000.0,26038411000.0,26038411000.0,26038411000.0,26230918860.0,33776616882.0,84735918860.0,82735918860.0,81873918860.0,30883918860.0,81882954614.0,30863918860.0,30873918860.0,30873918860.0,28594918860.0,28579918860.0,28574918860.0
1. Phải thu dài hạn của khách hàng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2. Vốn kinh doanh tại các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Phải thu dài hạn nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4. Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51000000000.0,51500000000.0,51000000000.0,0.0,51000000000.0,0.0,0.0,0.0,0.0,0.0,0.0
5. Phải thu dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2220993999.0,489816250.0,489816250.0,11399046587.0,2426641220.0,1768884250.0,1773884250.0,1773884250.0,3572609250.0,3572609250.0,3577609250.0,3577609250.0,3577609250.0,3577609250.0,3476609250.0,13814860828.0,14105625245.0,27294105027.0,26038411000.0,26038411000.0,26038411000.0,26038411000.0,26230918860.0,33776616882.0,33735918860.0,31235918860.0,30873918860.0,30883918860.0,30882954614.0,30863918860.0,30873918860.0,30873918860.0,28594918860.0,28579918860.0,28574918860.0
6. Dự phòng phải thu dài hạn khó đòi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
II. Tài sản cố định,11971639819.0,11617522185.0,11481569901.0,14650394877.0,50447960842.0,49564669558.0,45232831626.0,50586201330.0,49121151153.0,49593216589.0,48303599179.0,48067793339.0,47499894410.0,46466123159.0,45362216204.0,40206241383.0,40108622887.0,40799464344.0,39831035506.0,38906724823.0,37933297905.0,40104663292.0,39165805290.0,50980602877.0,50279773028.0,48146607953.0,45897093031.0,43513788464.0,41432371885.0,39372726668.0,30975673394.0,30588597957.0,30038209016.0,31751067854.0,33242296150.0,64329593303.0,64052566827.0,63860850088.0,64048884423.0,62101648909.0,68371067994.0,68302425267.0,68409917114.0,67798364504.0,66508200872.0,64906428275.0,69156616806.0,69194007599.0,68792082293.0,69391829331.0,69445766493.0,81375328654.0,82160157631.0,85280090343.0,85791712936.0,82959145543.0,80851241765.0,79011049156.0,76308813290.0,76342043560.0,74091088715.0,76677414561.0,73764051317.0,71326556966.0,69872602532.0,73765565134.0,70260971391.0,67251921485.0,67794748876.0
1. Tài sản cố định hữu hình,3681799653.0,3965881931.0,4442060867.0,14650394877.0,50447960842.0,49564669558.0,45232831626.0,50394102307.0,48942449326.0,48093154376.0,46860937160.0,46682531514.0,46172032779.0,45195661722.0,44149154961.0,40200871998.0,40104717889.0,40797023733.0,39830059282.0,38906724823.0,37933297905.0,40024327992.0,39092164600.0,50911265861.0,50214596232.0,48085591377.0,45840236675.0,43461092328.0,41383835969.0,39328350972.0,30975673394.0,30588597957.0,30038209016.0,31751067854.0,33242296150.0,64329593303.0,63985856290.0,63797590096.0,63989074977.0,62045290009.0,68318159640.0,67879866391.0,68022250620.0,67445590392.0,66190319142.0,64555238927.0,68855096511.0,68930789687.0,68567166764.0,69104795351.0,69208247396.0,81187324440.0,82021668300.0,85186914931.0,85716610571.0,82902116225.0,80809985112.0,78982123329.0,76287634963.0,76328612733.0,74085405400.0,76617141247.0,73710187964.0,71274556966.0,69814862531.0,73711285132.0,70210151388.0,67204561481.0,67747388872.0
Nguyên giá,5170189235.0,5957007953.0,7213132194.0,21093034432.0,57696697915.0,57693037586.0,50664928172.0,56864463619.0,56468542259.0,56733842675.0,55998732980.0,56870386214.0,57360397979.0,57463672052.0,57537759908.0,53194544460.0,54020553338.0,55811425041.0,55839946860.0,55913742315.0,55931837769.0,58750656754.0,58761929481.0,72072574362.0,72945486071.0,74021910206.0,73760101051.0,71954577755.0,71069402213.0,71019412213.0,53091662912.0,53252562912.0,53252562912.0,48447144777.0,50680381140.0,83057201240.0,84031221851.0,85231629851.0,86917616214.0,86277854587.0,94483172725.0,95537416225.0,97493601929.0,97624168293.0,97991682838.0,97610554727.0,103576159182.0,105465458978.0,106974886352.0,108376004486.0,110481890909.0,124786179546.0,128125213336.0,133985900036.0,137295094582.0,137295094582.0,138020509128.0,138935467310.0,138968367310.0,141736196628.0,142191402083.0,147518050447.0,147466933265.0,147836516109.0,148791905961.0,155808896844.0,154855487877.0,152614666786.0,154409312475.0
Giá trị hao mòn lũy kế,-1488389582.0,-1991126022.0,-2771071327.0,-6442639555.0,-7248737073.0,-8128368028.0,-5432096546.0,-6470361312.0,-7526092933.0,-8640688299.0,-9137795820.0,-10187854700.0,-11188365200.0,-12268010330.0,-13388604947.0,-12993672462.0,-13915835449.0,-15014401308.0,-16009887578.0,-17007017492.0,-17998539864.0,-18726328762.0,-19669764881.0,-21161308501.0,-22730889839.0,-25936318829.0,-27919864376.0,-28493485427.0,-29685566244.0,-31691061241.0,-22115989518.0,-22663964955.0,-23214353896.0,-16696076923.0,-17438084990.0,-18727607937.0,-20045365561.0,-21434039755.0,-22928541237.0,-24232564578.0,-26165013085.0,-27657549834.0,-29471351309.0,-30178577901.0,-31801363696.0,-33055315800.0,-34721062671.0,-36534669291.0,-38407719588.0,-39271209135.0,-41273643513.0,-43598855106.0,-46103545036.0,-48798985105.0,-51578484011.0,-54392978357.0,-57210524016.0,-59953343981.0,-62680732347.0,-65407583895.0,-68105996683.0,-70900909200.0,-73756745301.0,-76561959143.0,-78977043430.0,-82097611712.0,-84645336489.0,-85410105305.0,-86661923603.0
2. Tài sản cố định thuê tài chính,8289840166.0,7651640254.0,7039509034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nguyên giá,9752753140.0,9752753140.0,9752753140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giá trị hao mòn lũy kế,-1462912974.0,-2101112886.0,-2713244106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Tài sản cố định vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192099023.0,178701827.0,1500062213.0,1442662019.0,1385261825.0,1327861631.0,1270461437.0,1213061243.0,5369385.0,3904998.0,2440611.0,976224.0,0.0,0.0,80335300.0,73640690.0,69337016.0,65176796.0,61016576.0,56856356.0,52696136.0,48535916.0,44375696.0,0.0,0.0,0.0,0.0,0.0,0.0,66710537.0,63259992.0,59809446.0,56358900.0,52908354.0,422558876.0,387666494.0,352774112.0,317881730.0,351189348.0,301520295.0,263217912.0,224915529.0,287033980.0,237519097.0,188004214.0,138489331.0,93175412.0,75102365.0,57029318.0,41256653.0,28925827.0,21178327.0,13430827.0,5683315.0,60273314.0,53863353.0,52000000.0,57740001.0,54280002.0,50820003.0,47360004.0,47360004.0
Nguyên giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208497564.0,208497564.0,1557922812.0,1557922812.0,1557922812.0,1557922812.0,1557922812.0,1557922812.0,17572610.0,17572610.0,17572610.0,17572610.0,17572610.0,17572610.0,97907910.0,97907910.0,97907910.0,97907910.0,97907910.0,97907910.0,80335300.0,97907910.0,97907910.0,0.0,0.0,0.0,0.0,0.0,0.0,69010900.0,69010900.0,69010900.0,69010900.0,69010900.0,446312900.0,446312900.0,446312900.0,446312900.0,514512900.0,514512900.0,514512900.0,514512900.0,621562900.0,621562900.0,621562900.0,621562900.0,621562900.0,621562900.0,621562900.0,621562900.0,621562900.0,621562900.0,621562900.0,621562900.0,681562900.0,483672900.0,483672900.0,492872900.0,492872900.0,492872900.0,492872900.0,492872900.0
Giá trị hao mòn lũy kế,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16398541.0,-29795737.0,-57860599.0,-115260793.0,-172660987.0,-230061181.0,-287461375.0,-344861569.0,-12203225.0,-13667612.0,-15131999.0,-16596386.0,-17572610.0,-17572610.0,-17572610.0,-24267220.0,-28570894.0,-32731114.0,-36891334.0,-41051554.0,-27639164.0,-49371994.0,-53532214.0,0.0,0.0,0.0,0.0,0.0,0.0,-2300363.0,-5750908.0,-9201454.0,-12652000.0,-16102546.0,-23754024.0,-58646406.0,-93538788.0,-128431170.0,-163323552.0,-212992605.0,-251294988.0,-289597371.0,-334528920.0,-384043803.0,-433558686.0,-483073569.0,-528387488.0,-546460535.0,-564533582.0,-580306247.0,-592637073.0,-600384573.0,-608132073.0,-615879585.0,-621289586.0,-429809547.0,-431672900.0,-435132899.0,-438592898.0,-442052897.0,-445512896.0,-445512896.0
III. Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11875703980.0,12839146820.0,12536449660.0,12233752500.0,11931055340.0,11628358180.0,11325661020.0,11022963860.0,11179935314.0,10933367629.0,10686799944.0,10440232259.0,10193664574.0,9947096889.0,20562715909.0,20082421004.0,22523857016.0,118747466131.0,134137453349.0,136404782795.0,131911405107.0,129418027419.0,140099878127.0,185510070359.0,190167436995.0,196347066618.0,192736736529.0,188552337038.0,249913681731.0,236492494071.0,230899113068.0,234318497171.0,230993567558.0,194441272134.0,188815545692.0,191807598749.0,187139825246.0,181043165418.0,185446178632.0,180439543878.0,158350580808.0,154148682563.0,149094579790.0,149936089612.0,133579233940.0,92342360034.0,77189184663.0,74187051483.0,71184918303.0,68935243856.0,59434685679.0,56570468448.0
Nguyên giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12077502087.0,13343642087.0,13343642087.0,13343642087.0,13343642087.0,13343642087.0,13343642087.0,13343642087.0,13316855251.0,13316855251.0,13316855251.0,13316855251.0,13316855251.0,13316855251.0,24412769176.0,24412769176.0,27571397190.0,125931284844.0,143148957244.0,148455242674.0,148455242674.0,148455242674.0,161825379750.0,210561752472.0,218702462331.0,228457597946.0,228457597946.0,228457597946.0,297805427380.0,290018236732.0,290018236368.0,296764475968.0,296817367475.0,254979693029.0,254342146666.0,262587360382.0,262587360382.0,262587360382.0,272329543220.0,272814903162.0,245523346332.0,245523346332.0,245925633480.0,251284832571.0,238202127314.0,173434636762.0,161283594571.0,161283594571.0,161283594571.0,161283594571.0,147683058556.0,147683058556.0
Giá trị hao mòn lũy kế,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201798107.0,-504495267.0,-807192427.0,-1109889587.0,-1412586747.0,-1715283907.0,-2017981067.0,-2320678227.0,-2136919937.0,-2383487622.0,-2630055307.0,-2876622992.0,-3123190677.0,-3369758362.0,-3850053267.0,-4330348172.0,-5047540174.0,-7183818713.0,-9011503895.0,-12050459879.0,-16543837567.0,-19037215255.0,-21725501623.0,-25051682113.0,-28535025336.0,-32110531328.0,-35720861417.0,-39905260908.0,-47891745649.0,-53525742661.0,-59119123300.0,-62445978797.0,-65823799917.0,-60538420895.0,-65526600974.0,-70779761633.0,-75447535136.0,-81544194964.0,-86883364588.0,-92375359284.0,-87172765524.0,-91374663769.0,-96831053690.0,-101348742959.0,-104622893374.0,-81092276728.0,-84094409908.0,-87096543088.0,-90098676268.0,-92348350715.0,-88248372877.0,-91112590108.0
IV. Tài sản dở dang dài hạn,999328937.0,268295874.0,16211883255.0,30536304680.0,10794822212.0,101033502592.0,158221636705.0,165423108370.0,173328951883.0,184865448262.0,191941682796.0,195851652775.0,199427318379.0,275229667594.0,285707145038.0,298822210159.0,306593954290.0,678463260115.0,742487839186.0,793658143416.0,830125913007.0,348385238539.0,363401620774.0,366891219299.0,371448876535.0,440965042896.0,339318198638.0,266414621169.0,282492861998.0,301825146745.0,319453810856.0,40678247634.0,37236936007.0,50067239619.0,72525804296.0,1793153342.0,1793153342.0,1793153342.0,1793153342.0,1847698796.0,1847698796.0,1847698796.0,1847698796.0,1847698796.0,1886458796.0,21156205796.0,21156205796.0,21379182196.0,22073326627.0,25554882061.0,36154150168.0,47931436876.0,48821844376.0,51605086823.0,84669060181.0,97637495513.0,67301156486.0,90218286830.0,176769936213.0,243055166741.0,220862561557.0,267954889583.0,228938268243.0,406159009050.0,415503829575.0,461941923666.0,546290793953.0,514432825700.0,554968723145.0
"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5358532100.0,5358532100.0,5358532100.0,5358532100.0,5358532100.0,5358532100.0,5358532100.0,5358532100.0,5358532100.0,5358532100.0
2. chi phí xây dựng cơ bản dở dang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1793153342.0,1793153342.0,1793153342.0,1793153342.0,1847698796.0,1847698796.0,1847698796.0,1847698796.0,1847698796.0,1886458796.0,21156205796.0,21156205796.0,21379182196.0,22073326627.0,25554882061.0,36154150168.0,47931436876.0,48821844376.0,51605086823.0,84669060181.0,97637495513.0,67301156486.0,90218286830.0,176769936213.0,237696634641.0,215504029457.0,262596357483.0,223579736143.0,400800476950.0,410145297475.0,456583391566.0,540932261853.0,509074293600.0,549610191045.0
V. Các khoản đầu tư tài chính dài hạn,5000000000.0,5000000000.0,5900000000.0,287700000000.0,399965737000.0,706322737000.0,771490237000.0,741790237000.0,741790237000.0,742290737000.0,742320737000.0,742970737000.0,748120737000.0,782700525000.0,667120525000.0,898246775000.0,1000408775000.0,814418775000.0,1077486025000.0,1197916025000.0,1224416025000.0,1575376509445.0,1570932540304.0,1562554158611.0,1236209608355.0,1169933485168.0,1055975467805.0,1053342654704.0,1053306023456.0,953424309672.0,992151315182.0,895560800512.0,847761800512.0,714402730512.0,608595559816.0,586251559816.0,522519559816.0,723469559816.0,513186882984.0,503823233960.0,503823233960.0,740665283960.0,736579875111.0,704387264802.0,676915886550.0,808715886550.0,675231249985.0,672503724302.0,672503724302.0,671279437279.0,670043388169.0,668561834598.0,676061834598.0,847718694598.0,649786108774.0,738522723870.0,722486385778.0,711249296641.0,1337114385260.0,1879687209018.0,1882005640816.0,1877856759867.0,1964301604318.0,1851800150323.0,1858127862412.0,1398314623736.0,1376787139606.0,1373714447686.0,1375428295796.0
1. Đầu tư vào công ty con,0.0,0.0,0.0,0.0,0.0,0.0,8300000000.0,0.0,31690000000.0,135690000000.0,135690000000.0,135690000000.0,251090000000.0,266360000000.0,162360000000.0,191690000000.0,191690000000.0,5000000000.0,7600000000.0,26450000000.0,37950000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45600000000.0,45600000000.0,45600000000.0,5428520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2. Đầu tư vào công ty liên kết, liên doanh",0.0,0.0,0.0,0.0,0.0,244077712000.0,244205212000.0,252805212000.0,252805212000.0,252805212000.0,52835212000.0,53485212000.0,3835212000.0,0.0,0.0,0.0,0.0,0.0,286524000000.0,0.0,0.0,172000000000.0,760883765304.0,752505383611.0,728260833355.0,585984710168.0,494264695337.0,492576738267.0,492540107018.0,19373434490.0,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000000.0,1200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500000000.0,7500000000.0,0.0,137241840906.0,137205502814.0,140432033777.0,769202558594.0,1312226376711.0,1315402206605.0,1311253325656.0,1344859168493.0,1350185044116.0,1356512756205.0,806699517529.0,806937841533.0,808746300424.0,810460148534.0
